"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL61148";"";"0";"200.19";"0";"2.11";"9";"O=C(O)C(=O)c1ccc2ccccc2c1";"IC50";"'='";"190000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL770117";"Inhibitory activity against Yersinia Protein-tyrosine phosphatase 1B";"B";"BAO_0000357";"single protein format";"Yersinia enterocolitica";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133876";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";""
"CHEMBL430266";"CALYCULIN A";"0";"1009.18";"";"";"2 (Calyculin A)";"COC[C@@H]([C@H](O)[C@H](O)C(=O)NCC[C@H](C)c1nc(/C=C/C[C@@H]2O[C@]3(C[C@@H](O)[C@@H]2C)O[C@H]([C@H](C[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C(C)/C(C)=C/C=C/C(C)=C\C#N)OC)[C@H](OP(=O)(O)O)C3(C)C)co1)N(C)C";"IC50";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"9.44";"";"";"";"False";"CHEMBL766691";"Tested for inhibition against purified catalytic subunit of protein phosphatase-1 from rabbit skeletal muscle";"B";"BAO_0000221";"tissue-based format";"Oryctolagus cuniculus";"CHEMBL3638254";"Muscle tissue";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150469";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1993";""
"CHEMBL294317";"";"0";"386.47";"0";"4.18";"35";"O=S(=O)(O)OC(CCc1ccccc1)COCc1cccc2ccccc12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL765210";"Concentration required for its inhibitory activity against PTB1B phosphatase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130501";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";""
"CHEMBL440485";"";"0";"428.61";"1";"6.29";"41";"C[C@H]1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC(CCc1ccccc1)C(C(=O)O)C(=O)O";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"10.91";"0.21";"-1.61";"6.27";"False";"CHEMBL765210";"Concentration required for its inhibitory activity against PTB1B phosphatase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130501";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";""
"CHEMBL280647";"";"0";"372.46";"1";"6.23";"145";"CCCCc1oc2ccccc2c1C(O)c1ccc(-c2ccc(O)cc2)cc1";"IC50";"'='";"230.0";"nM";"6.64";"";"";"UO_0000065";"17.82";"0.32";"0.41";"12.38";"False";"CHEMBL768926";"In vitro inhibitory activity against human recombinant protein tyrosine phosphatase 1b (PTP1B)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132993";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL472896";"";"0";"440.71";"1";"8.26";"12c";"CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1";"IC50";"'='";"2610.0";"nM";"5.58";"";"";"UO_0000065";"12.67";"0.24";"-2.68";"14.97";"True";"CHEMBL963010";"Inhibition of PTP1B by pNPP assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151785";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL506556";"";"0";"590.85";"2";"9.16";"12l";"CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OCc6cccc(C(=O)O)c6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1";"IC50";"'='";"620.0";"nM";"6.21";"";"";"UO_0000065";"10.51";"0.20";"-2.95";"7.40";"True";"CHEMBL963010";"Inhibition of PTP1B by pNPP assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151785";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL228397";"";"0";"440.45";"1";"5.42";"1";"O=C(O)c1cc(Cc2cc(C(=O)O)c(O)c(-c3ccccc3)c2)cc(-c2ccccc2)c1O";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"10.67";"0.19";"-0.72";"4.08";"False";"CHEMBL953268";"Inhibition of PTP1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151791";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL108779";"";"0";"448.59";"0";"4.19";"8p";"CCc1sc(NS(=O)(=O)/C=C/c2ccc(S(C)(=O)=O)cc2)nc1-c1ccccc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL765608";"In vitro inhibitory activity against human recombinant PTP1B phosphatase enzyme";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134159";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";""
"CHEMBL168475";"";"0";"869.81";"3";"-3.14";"9g";"CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(C(F)(C(=O)O)C(=O)O)cc1)C(=O)N[C@@H](CC(C)C)C(N)=O";"IC50";"'='";"430000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL765996";"Tested for binding affinity towards Protein-tyrosine Phosphatase 1B";"B";"BAO_0000357";"single protein format";"Rattus norvegicus";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133356";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";""
"CHEMBL377282";"";"0";"549.65";"1";"2.04";"8a";"CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C.N";"IC50";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL869484";"Inhibition of PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139672";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL128830";"";"0";"384.86";"0";"4.98";"662383";"CCCCCCOc1ccc(NC2=C(Cl)C(=O)c3cccnc3C2=O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL756368";"Inhibitory Activity against Recombinant Human PTP1";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134280";"1";"Scientific Literature";"J. Med. Chem.";"2001";""
"CHEMBL1823748";"";"0";"335.36";"0";"2.97";"1";"O=C(NC(Cc1ccc2cc(O)ccc2c1)C(=O)O)c1ccccc1";"IC50";"'>'";"300000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1828245";"Inhibition of PTP1B using p-nitrophenyl phosphate as substrate";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821688";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";""
"CHEMBL1823752";"";"0";"331.37";"0";"3.07";"6";"CC(C)(C)OC(=O)NC(Cc1ccc2cc(O)ccc2c1)C(=O)O";"IC50";"'>'";"300000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1828245";"Inhibition of PTP1B using p-nitrophenyl phosphate as substrate";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821688";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";""
"CHEMBL1823958";"";"0";"548.41";"2";"6.15";"12l";"O=C(/C=C/c1ccc(Br)cc1)NC(Cc1ccc2cc(OCc3ccccc3F)ccc2c1)C(=O)O";"IC50";"'='";"1570.0";"nM";"5.80";"";"";"UO_0000065";"10.58";"0.22";"-0.35";"7.67";"False";"CHEMBL1828245";"Inhibition of PTP1B using p-nitrophenyl phosphate as substrate";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821688";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";""
"CHEMBL98930";"";"0";"260.24";"0";"2.33";"32";"COC(=O)c1ccc2c(C(=O)O)c(OC)ccc2c1";"IC50";"'='";"2800000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL771320";"Inhibitory activity against human Protein-tyrosinephosphatase 1B (PTP1B)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134573";"1";"Scientific Literature";"J. Med. Chem.";"2001";""
"CHEMBL341233";"";"0";"434.40";"0";"3.38";"3";"O=C(O)C(=O)c1ccc(OCc2ccccc2COc2ccc(C(=O)C(=O)O)cc2)cc1";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"10.87";"0.20";"1.34";"3.71";"False";"CHEMBL756367";"Concentration required for 50% Inhibition of activity against Protein Tyrosine Phosphatases 1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135588";"1";"Scientific Literature";"J. Med. Chem.";"2002";""
"CHEMBL1160953";"";"0";"284.20";"0";"3.58";"3";"O=P(O)(O)C(F)(F)c1cccc(-c2ccccc2)c1";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"16.97";"0.35";"1.24";"8.39";"False";"CHEMBL771834";"Inhibitory concentration against protein-tyrosine phosphatase 1B (PTB 1B)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134993";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";""
"CHEMBL448099";"";"0";"321.76";"0";"0.83";"DA296";"O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2cnccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL756368";"Inhibitory Activity against Recombinant Human PTP1";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134280";"1";"Scientific Literature";"J. Med. Chem.";"2001";""
"CHEMBL24098";"";"0";"491.54";"1";"6.87";"138";"O=C(O)CCC(=O)Nc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1O";"IC50";"'='";"920.0";"nM";"6.04";"";"";"UO_0000065";"12.28";"0.22";"-0.83";"6.05";"True";"CHEMBL768927";"in vitro inhibitory activity against recombinant human Protein Tyrosine Phosphatase 1b";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132993";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL315997";"";"0";"866.92";"3";"4.09";"18b";"CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OCC(=O)O)c(OCC(=O)O)c1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O";"IC50";"'='";"19400.0";"nM";"4.71";"";"";"UO_0000065";"5.44";"0.10";"0.62";"1.82";"False";"CHEMBL772440";"Inhibition of human Protein-tyrosine phosphatase 1B expressed in Escherichia coli BL21 (DE3) cells";"B";"BAO_0000219";"cell-based format";"";"";"";"BL21-DE3";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136140";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL280198";"";"0";"567.69";"2";"8.87";"137";"O=C(O)CCNc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1OCCc1ccccc1";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"12.07";"0.22";"-2.02";"9.56";"True";"CHEMBL768926";"In vitro inhibitory activity against human recombinant protein tyrosine phosphatase 1b (PTP1B)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132993";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL203751";"";"0";"607.54";"2";"5.38";"118";"Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)n(CC(=O)O)c2=O)c2ccccc2)c1";"IC50";"'='";"850.0";"nM";"6.07";"";"";"UO_0000065";"9.99";"0.19";"0.69";"4.68";"False";"CHEMBL856213";"Concentration required to inhibit PTPase activity, recombinant Protein Tyrosine Phosphatase 1b as the enzyme";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132971";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL168";"OLEANOLIC_ACID";"0";"456.71";"1";"7.23";"Oleanolic acid";"CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1";"IC50";"'='";"3840.0";"nM";"5.42";"";"";"UO_0000065";"11.86";"0.22";"-1.81";"9.41";"False";"CHEMBL1926476";"Inhibition of GST-tagged human recombinant PTP1B assessed as dephosphorylation of para-nitrophenyl phosphate after 10 mins by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921699";"1";"Scientific Literature";"J. Nat. Prod.";"2011";""
"CHEMBL150202";"";"0";"314.22";"0";"3.59";"15f";"COc1ccc(-c2ccc(C(F)(F)P(=O)(O)O)cc2)cc1";"IC50";"'='";"451400.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL767802";"Inhibitory potency for the protein tyrosine phosphatase (PTP 1B)-catalyzed hydrolysis of p-nitrophenol phosphate";"F";"BAO_0000019";"assay format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131941";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";""
"CHEMBL235595";"";"0";"445.50";"1";"5.20";"Figure 1, R2C2, page 7400";"O=C(O)c1ccc(CN2C(=O)S/C(=C\c3ccc(OCc4ccccc4)cc3)C2=O)cc1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"13.01";"0.25";"0.60";"6.91";"False";"CHEMBL981148";"Inhibition of human PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155785";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL24140";"";"0";"489.53";"1";"6.64";"139";"O=C(O)/C=C\C(=O)Nc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1O";"IC50";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"12.95";"0.23";"-0.30";"6.35";"False";"CHEMBL768927";"in vitro inhibitory activity against recombinant human Protein Tyrosine Phosphatase 1b";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132993";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL151248";"";"0";"232.12";"0";"1.89";"19d";"C#Cc1cccc(C(F)(F)P(=O)(O)O)c1";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL767802";"Inhibitory potency for the protein tyrosine phosphatase (PTP 1B)-catalyzed hydrolysis of p-nitrophenol phosphate";"F";"BAO_0000019";"assay format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131941";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";""
"CHEMBL7152";"";"0";"591.59";"2";"7.32";"117";"CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2-c2ccccc2)c1";"IC50";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"10.87";"0.20";"-0.89";"6.23";"False";"CHEMBL856213";"Concentration required to inhibit PTPase activity, recombinant Protein Tyrosine Phosphatase 1b as the enzyme";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132971";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL1946998";"";"0";"302.33";"0";"4.43";"70";"O=C(O)c1ccc(/C=C/C(=O)c2ccc3ccccc3c2)cc1";"IC50";"'='";"3090000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1948975";"Inhibition of human PTP1B expressed in Escherichia coli BL21 DE3 using p-nitrophenyl phosphate as substrate measured for 10 mins by spectrofluorimetry";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944567";"1";"Scientific Literature";"J. Med. Chem.";"2012";""
"CHEMBL110922";"";"0";"466.55";"1";"6.50";"8y";"CCCc1sc(NS(=O)(=O)/C=C/c2ccc(C)cc2)nc1-c1ccc(C(F)(F)F)cc1";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"10.07";"0.21";"-1.80";"7.96";"False";"CHEMBL765608";"In vitro inhibitory activity against human recombinant PTP1B phosphatase enzyme";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134159";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";""
"CHEMBL302323";"";"0";"471.43";"0";"3.01";"1";"O=C1NC(=O)C(=Cc2ccc(Sc3nc4ccc([N+](=O)[O-])cc4s3)c([N+](=O)[O-])c2)C(=O)N1";"IC50";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"11.43";"0.23";"2.38";"3.09";"False";"CHEMBL770119";"Inhibition of human Protein-tyrosine phosphatase 1B (PTP1B) dephosphorylation of insulin receptor peptide";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135419";"1";"Scientific Literature";"J. Med. Chem.";"2002";""
"CHEMBL87536";"";"0";"326.35";"0";"4.94";"14";"O=Cc1coc2ccc(-c3ccc(-c4ccccc4)cc3)cc2c1=O";"IC50";"'='";"4300.0";"nM";"5.37";"";"";"UO_0000065";"16.44";"0.29";"0.43";"11.35";"False";"CHEMBL772437";"Inhibition of human Protein-tyrosine phosphatase 1B";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136136";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL237915";"";"0";"486.36";"1";"6.14";"12";"O=C(O)COc1c(O)cc(-c2cccc(C(F)(F)F)c2)cc1OCc1ccc(C(F)(F)F)cc1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"10.90";"0.21";"-0.84";"6.98";"False";"CHEMBL899399";"Inhibition of PTP1B after 10 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL236214";"";"0";"260.25";"0";"2.23";"8";"O=C(O)COc1c(O)cc(-c2ccccc2)cc1O";"IC50";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL899399";"Inhibition of PTP1B after 10 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL236009";"";"0";"421.17";"0";"4.22";"7";"O=C(O)COc1c(O)cc(Br)cc1OCc1ccc(C(F)(F)F)cc1";"IC50";"'='";"73000.0";"nM";"4.14";"";"";"UO_0000065";"9.82";"0.23";"-0.08";"5.44";"False";"CHEMBL899399";"Inhibition of PTP1B after 10 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL236008";"";"0";"353.17";"0";"3.20";"6";"O=C(O)COc1c(O)cc(Br)cc1OCc1ccccc1";"IC50";"'='";"300000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL899399";"Inhibition of PTP1B after 10 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL184041";"ERTIPROTAFIB";"0";"559.53";"2";"8.79";"1, ertiprotafib";"Cc1cc(-c2c3ccccc3c(Br)c3sc(C)c(C)c23)cc(C)c1O[C@H](Cc1ccccc1)C(=O)O";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"10.46";"0.22";"-2.94";"12.58";"True";"CHEMBL899399";"Inhibition of PTP1B after 10 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL8662";"";"0";"706.55";"2";"6.72";"14";"O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2nc3ccccc3s2)n2nnc3ccccc32)cc1";"IC50";"'='";"88.0";"nM";"7.06";"";"";"UO_0000065";"9.99";"0.21";"0.34";"4.45";"False";"CHEMBL768523";"Inhibitory activity against Protein tyrosine phosphatase 1B (PTP1B) over-expressed in intact Sf9 cell assay";"B";"BAO_0000219";"cell-based format";"";"";"";"Sf9";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146670";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"CHEMBL3308860"
"CHEMBL247075";"";"0";"521.60";"1";"4.60";"28";"O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2F)S(=O)(=O)N1";"IC50";"'='";"230.0";"nM";"6.64";"";"";"UO_0000065";"12.73";"0.25";"2.04";"5.68";"False";"CHEMBL902512";"Inhibition of PTP1B by pNPP assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138418";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL470865";"";"0";"406.52";"1";"6.02";"6";"COc1c(CC=C(C)C)cc(/C=C/C(=O)c2ccc(O)cc2O)cc1CC=C(C)C";"IC50";"'='";"14800.0";"nM";"4.83";"";"";"UO_0000065";"11.88";"0.22";"-1.19";"7.23";"False";"CHEMBL972808";"Inhibition of human recombinant PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158101";"1";"Scientific Literature";"J. Nat. Prod.";"2006";""
"CHEMBL231694";"";"0";"331.37";"0";"4.52";"11b";"O=C(Nc1ccccc1)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1";"IC50";"'='";"27200.0";"nM";"4.57";"";"";"UO_0000065";"13.78";"0.25";"0.05";"6.56";"False";"CHEMBL898096";"Inhibition of PTP1B by colorimetric assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149578";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
